date,y,yhat
2021-09-01,1.2,0.7174557932564056
2021-10-01,1.5,0.711214481281599
2021-11-01,1.5,1.049944642126928
2021-12-01,1.6,1.173749934898585
2022-01-01,2.2,1.0156948366969074
2022-02-01,2.4,1.1921863634829653
2022-03-01,2.5,1.8085494170210008
2022-04-01,2.9,2.001243116078732
2022-05-01,3.4,1.920581609312599
2022-06-01,3.4,2.077193722336113
2022-07-01,3.5,2.63725739554009
2022-08-01,3.3,2.4833427916947333
2022-09-01,3.0,2.4851635238569534
2022-10-01,3.0,2.246470231492101
2022-11-01,2.8,1.8878726152189285
2022-12-01,3.3,1.9354854521088516
2023-01-01,3.4,1.8573555096326144
2023-02-01,2.9,2.346879728426652
2023-03-01,2.6,2.4558986429920187
2023-04-01,2.2,2.0445102469732213
2023-05-01,1.7,1.8714850091663686
2023-06-01,1.6,1.5276701265771877
2023-07-01,1.6,1.0479702976455363
2023-08-01,1.7,1.1103753086023056
2023-09-01,1.7,1.2165109535244996
2023-10-01,1.4,1.336709015996121
2023-11-01,1.7,1.2911575946976586
2023-12-01,1.3,0.9244943166796713
2024-01-01,1.2,1.1811180981177347
2024-02-01,1.0,0.8876725140654536
2024-03-01,1.4,0.881252170332876
2024-04-01,1.4,0.7015959123395286
2024-05-01,1.3,1.104990905327082
2024-06-01,1.3,1.0511256384766547
2024-07-01,1.1,0.9200192897678208
2024-08-01,0.8,0.9715473594346711
2024-09-01,0.6,0.7626011260844481
2024-10-01,0.7,0.4387259790442632
2024-11-01,0.6,0.3078201302640724
2024-12-01,0.4,0.43789818216145127
2025-01-01,0.3,0.3083823912291058
2025-02-01,0.3,0.18929006195312234
2025-03-01,0.0,0.08589969051335683
2025-04-01,-0.1,-0.003377329918069938
2025-05-01,0.1,-0.31145302410324144
2025-06-01,0.2,-0.32770508071367993
2025-07-01,0.2,-0.009468353803343432
2025-08-01,0.2,0.10647579547913738
