date,y,yhat
2022-12-01,3.3,1.6836043201453046
2023-01-01,3.4,1.5182477579565967
2023-02-01,2.9,2.006539510716908
2023-03-01,2.6,2.151755944576947
2023-04-01,2.2,1.8792126510847977
2023-05-01,1.7,1.848004525424104
2023-06-01,1.6,1.2853821944184816
2023-07-01,1.6,0.8622422011174372
2023-08-01,1.7,1.0042308151388348
2023-09-01,1.7,1.1259204055862917
2023-10-01,1.4,1.2995874382775285
2023-11-01,1.7,1.1679924549606029
2023-12-01,1.3,0.7232690269779779
2024-01-01,1.2,1.0316400657703504
2024-02-01,1.0,0.7259079104997697
2024-03-01,1.4,0.8528080380539597
2024-04-01,1.4,0.6145643770250794
2024-05-01,1.3,1.1099186493813278
2024-06-01,1.3,0.8516331886213331
2024-07-01,1.1,0.8791485984376501
2024-08-01,0.8,0.9339658341879876
2024-09-01,0.6,0.6621369485730885
2024-10-01,0.7,0.2639244543139314
2024-11-01,0.6,0.24797525146579327
2024-12-01,0.4,0.33024877716062834
2025-01-01,0.3,0.17227772263275953
2025-02-01,0.3,0.20064482311562507
2025-03-01,0.0,-0.006298135225988544
2025-04-01,-0.1,-0.09385469273325264
2025-05-01,0.1,-0.35423581771843593
2025-06-01,0.2,-0.3512108155580289
2025-07-01,0.2,-0.010606845449134872
2025-08-01,0.2,0.036524763118632675
