date,y,yhat
2013-04-01,0.0,-0.44816666666666605
2013-05-01,0.0,-0.4488333333333327
2013-06-01,-0.1,-0.57
2013-07-01,-0.3,-0.05483333333333333
2013-08-01,0.1,0.08016666666666658
2013-09-01,0.1,0.05600000000000005
2013-10-01,0.1,-0.0486666666666667
2013-11-01,-0.1,-0.5116666666666659
2013-12-01,0.0,-0.47366666666666635
2014-01-01,0.0,-0.12266666666666684
2014-02-01,0.2,0.22750000000000023
2014-03-01,0.0,0.20983333333333337
2014-04-01,0.0,0.28366666666666707
2014-05-01,0.1,0.2770000000000003
2014-06-01,-0.1,0.3795000000000007
2014-07-01,0.0,0.24783333333333382
2014-08-01,-0.1,0.23966666666666725
2014-09-01,-0.3,0.28850000000000053
2014-10-01,-0.5,0.1648333333333334
2014-11-01,-0.8,0.2156666666666668
2014-12-01,-0.9,0.1346666666666665
2015-01-01,-1.1,0.07633333333333334
2015-02-01,-1.2,-0.047833333333333346
2015-03-01,-1.0,-0.1256666666666668
2015-04-01,-1.3,-0.02933333333333327
2015-05-01,-1.4,-0.15433333333333343
2015-06-01,-1.4,-0.13900000000000023
2015-07-01,-1.4,-0.19133333333333358
2015-08-01,-1.4,-0.20100000000000043
2015-09-01,-1.3,-0.2590000000000005
2015-10-01,-1.3,-0.29966666666666714
2015-11-01,-0.8,-0.3138333333333333
2015-12-01,-0.9,-0.3186666666666673
2016-01-01,-0.4,-0.1621666666666669
2016-02-01,-0.4,-0.12900000000000011
2016-03-01,-0.4,-0.06433333333333346
2016-04-01,-0.2,-0.32683333333333386
2016-05-01,-0.1,-0.4718333333333322
2016-06-01,-0.2,-0.4021666666666674
2016-07-01,-0.2,-0.3805
2016-08-01,-0.3,-0.40833333333333255
2016-09-01,0.0,-0.7283333333333312
2016-10-01,0.3,-0.6051666666666649
2016-11-01,0.6,-0.25633333333333347
2016-12-01,0.6,-0.29000000000000026
2017-01-01,0.4,-0.32516666666666877
2017-02-01,0.5,-0.1306666666666665
2017-03-01,0.2,-0.17899999999999994
2017-04-01,0.3,-0.16916666666666647
2017-05-01,0.5,-0.23033333333333345
2017-06-01,0.7,-0.1556666666666665
2017-07-01,0.7,-0.07583333333333336
2017-08-01,0.8,-0.11816666666666649
2017-09-01,0.8,-0.3041666666666674
2017-10-01,0.7,-0.22600000000000015
2017-11-01,0.6,-0.1436666666666664
2017-12-01,0.8,-0.22950000000000026
2018-01-01,0.8,-0.1496666666666666
2018-02-01,1.0,-0.0838333333333333
2018-03-01,1.1,0.1728333333333335
2018-04-01,1.2,0.11149999999999999
2018-05-01,1.2,0.10000000000000007
2018-06-01,1.0,-0.1708333333333332
2018-07-01,1.1,-0.18366666666666673
2018-08-01,0.9,-0.2648333333333341
2018-09-01,0.7,-0.2870000000000012
2018-10-01,0.6,-0.2686666666666676
2018-11-01,0.6,-0.2680000000000011
2018-12-01,0.7,-0.33850000000000147
2019-01-01,0.7,-0.4291666666666686
2019-02-01,0.6,-0.3413333333333345
2019-03-01,0.6,-0.34133333333333465
2019-04-01,0.3,-0.25383333333333413
2019-05-01,0.3,-0.27050000000000074
2019-06-01,0.1,-0.32183333333333425
2019-07-01,-0.3,-0.3130000000000009
2019-08-01,-0.1,-0.3275000000000011
2019-09-01,0.2,-0.34716666666666784
2019-10-01,0.2,-0.6193333333333328
2019-11-01,-0.1,-0.719166666666666
2019-12-01,-0.5,-0.6738333333333322
2020-01-01,-1.1,-0.5838333333333338
2020-02-01,-1.3,-0.5873333333333338
2020-03-01,-1.3,-0.881833333333332
2020-04-01,-0.9,-1.07683333333333
2020-05-01,-0.9,-1.1479999999999941
2020-06-01,-0.8,-1.0938333333333294
2020-07-01,-0.6,-1.0071666666666625
2020-08-01,-0.7,-0.9801666666666641
2020-09-01,-0.8,-0.9064999999999995
2020-10-01,-0.5,-0.8258333333333332
2020-11-01,-0.5,-0.6641666666666666
2020-12-01,-0.2,-0.7775
2021-01-01,0.3,-0.7784999999999999
2021-02-01,0.6,-0.3364999999999998
2021-03-01,0.6,-0.6435000000000003
2021-04-01,0.7,0.04683333333333346
2021-05-01,0.9,0.34666666666666646
2021-06-01,0.9,0.6134999999999995
2021-07-01,1.2,0.6436666666666657
2021-08-01,1.5,0.6013333333333327
2021-09-01,1.5,0.6576666666666662
2021-10-01,1.6,0.6663333333333326
2021-11-01,2.2,0.6734999999999993
2021-12-01,2.4,0.616333333333333
2022-01-01,2.5,0.5284999999999987
2022-02-01,2.9,0.5814999999999991
2022-03-01,3.4,0.8511666666666663
2022-04-01,3.4,0.9068333333333334
2022-05-01,3.5,0.7106666666666668
2022-06-01,3.3,0.7033333333333321
2022-07-01,3.0,0.6541666666666661
2022-08-01,3.0,0.5414999999999989
2022-09-01,2.8,0.4613333333333323
2022-10-01,3.3,0.4533333333333322
2022-11-01,3.4,0.4241666666666651
2022-12-01,2.9,0.4078333333333317
2023-01-01,2.6,0.3924999999999987
2023-02-01,2.2,0.37199999999999844
2023-03-01,1.7,0.3709999999999985
2023-04-01,1.6,0.44966666666666505
2023-05-01,1.6,0.4703333333333321
2023-06-01,1.7,0.45266666666666516
2023-07-01,1.7,0.40949999999999864
2023-08-01,1.4,0.438333333333332
2023-09-01,1.7,0.4248333333333319
2023-10-01,1.3,0.4258333333333321
2023-11-01,1.2,0.44833333333333203
2023-12-01,1.0,0.3239999999999989
2024-01-01,1.4,0.3951666666666654
2024-02-01,1.4,0.2753333333333327
2024-03-01,1.3,0.33949999999999864
2024-04-01,1.3,0.34533333333333244
2024-05-01,1.1,0.35283333333333267
2024-06-01,0.8,0.3344999999999992
2024-07-01,0.6,0.3489999999999991
2024-08-01,0.7,0.3589999999999993
2024-09-01,0.6,0.34949999999999853
2024-10-01,0.4,0.2668333333333326
2024-11-01,0.3,-0.16716666666666627
2024-12-01,0.3,0.054833333333333296
2025-01-01,0.0,-0.09049999999999982
2025-02-01,-0.1,-0.022333333333333382
2025-03-01,0.1,0.025666666666666477
2025-04-01,0.2,-0.019500000000000045
2025-05-01,0.2,-0.7271666666666683
2025-06-01,0.2,-0.9238333333333322
