date,y,yhat
2013-05-01,-0.1,-0.6553064382000661
2013-06-01,0.0,-0.4447046283019843
2013-07-01,0.0,-0.10877097499476829
2013-08-01,-0.1,0.07290927726612662
2013-09-01,-0.3,0.1368346315315152
2013-10-01,0.1,-0.06450904641566402
2013-11-01,0.1,-0.4142760499416397
2013-12-01,0.1,0.008370325898818698
2014-01-01,-0.1,0.03215072082685222
2014-02-01,0.0,0.042990296577651854
2014-03-01,0.0,-0.09174616224066023
2014-04-01,0.2,-0.03355158814910775
2014-05-01,0.0,-0.11217469834564553
2014-06-01,0.0,0.15309088122892212
2014-07-01,0.1,0.04425597665533909
2014-08-01,-0.1,0.026170395102971478
2014-09-01,0.0,0.004340895392156208
2014-10-01,-0.1,-0.21210024397139593
2014-11-01,-0.3,-0.17514323995653858
2014-12-01,-0.5,-0.31111474359187985
2015-01-01,-0.8,-0.5192350602753905
2015-02-01,-0.9,-0.7500388294106871
2015-03-01,-1.1,-0.6380423111710213
2015-04-01,-1.2,-0.8349727115121274
2015-05-01,-1.0,-1.0894603095136106
2015-06-01,-1.3,-1.0426832702405653
2015-07-01,-1.4,-0.9471665507976833
2015-08-01,-1.4,-1.2643031962501339
2015-09-01,-1.4,-1.3190056761268454
2015-10-01,-1.4,-1.3359144869561832
2015-11-01,-1.3,-1.1845929608691352
2015-12-01,-1.3,-1.0900162523159729
2016-01-01,-0.8,-1.1030769014577184
2016-02-01,-0.9,-1.2345899724648368
2016-03-01,-0.4,-0.7753404454554004
2016-04-01,-0.4,-0.7905046631366798
2016-05-01,-0.4,-0.29457253343327305
2016-06-01,-0.2,-0.30358806455143317
2016-07-01,-0.1,-0.5233348027608783
2016-08-01,-0.2,-0.5431778893762266
2016-09-01,-0.2,-0.2913870913017881
2016-10-01,-0.3,-0.3059460305363376
2016-11-01,0.0,-0.2826977834519152
2016-12-01,0.3,-0.6857025327870948
2017-01-01,0.6,-0.43589898514697756
2017-02-01,0.6,-0.3028366005413129
2017-03-01,0.4,0.24558808249846945
2017-04-01,0.5,0.24736830639200463
2017-05-01,0.2,0.050428970829188735
2017-06-01,0.3,0.10969019835879984
2017-07-01,0.5,-0.20830522233158155
2017-08-01,0.7,-0.03775284932775835
2017-09-01,0.7,0.1800364504644144
2017-10-01,0.8,0.432992813417423
2017-11-01,0.8,0.43009083534423836
2017-12-01,0.7,0.5551998696594989
2018-01-01,0.6,0.46625143846204736
2018-02-01,0.8,0.38925432880021504
2018-03-01,0.8,0.1657377659075796
2018-04-01,1.0,0.3778845765300249
2018-05-01,1.1,0.40968663451516624
2018-06-01,1.2,0.6480939471114969
2018-07-01,1.2,0.6064565219966689
2018-08-01,1.0,0.6624374592647071
2018-09-01,1.1,0.5502093824248558
2018-10-01,0.9,0.467426488353885
2018-11-01,0.7,0.5439495190320708
2018-12-01,0.6,0.10534409757671476
2019-01-01,0.6,-0.12450403719369174
2019-02-01,0.7,-0.005119360847822774
2019-03-01,0.7,0.09003449978465544
2019-04-01,0.6,0.24468430428428806
2019-05-01,0.6,0.22059665675199186
2019-06-01,0.3,0.15575979774313053
2019-07-01,0.3,0.05038892422305796
2019-08-01,0.1,-0.2768100289501254
2019-09-01,-0.3,-0.2047701980419563
2019-10-01,-0.1,-0.36024389731162076
2019-11-01,0.2,-0.6612151376599389
2019-12-01,0.2,-0.37677311820417636
2020-01-01,-0.1,-0.1365941954496449
2020-02-01,-0.5,-0.16950924063870343
2020-03-01,-1.1,-0.42655031189211245
2020-04-01,-1.3,-0.8877240038974736
2020-05-01,-1.3,-1.4453028877792806
2020-06-01,-0.9,-1.314256446849582
2020-07-01,-0.9,-1.255735426166839
2020-08-01,-0.8,-0.8387028322354879
2020-09-01,-0.6,-0.8065969242144613
2020-10-01,-0.7,-0.6425203197885874
2020-11-01,-0.8,-0.5079354865030061
2020-12-01,-0.5,-0.5507714434911757
2021-01-01,-0.5,-0.687243708970364
2021-02-01,-0.2,-0.4019090623035326
2021-03-01,0.3,-0.4057438518257538
2021-04-01,0.6,-0.1287881045145597
2021-05-01,0.6,0.15739433547884385
2021-06-01,0.7,0.6726841784396529
2021-07-01,0.9,0.7361237168983102
2021-08-01,0.9,0.7208019923721969
2021-09-01,1.2,0.7035905411777841
2021-10-01,1.5,0.7796126226394475
2021-11-01,1.5,1.160671078756054
2021-12-01,1.6,1.0572469225010872
2022-01-01,2.2,0.8976450714630311
2022-02-01,2.4,1.2051459299209313
2022-03-01,2.5,1.839278964311521
2022-04-01,2.9,2.1397224882457975
2022-05-01,3.4,1.7534738110721457
2022-06-01,3.4,2.044868909323834
2022-07-01,3.5,2.5894454769887996
2022-08-01,3.3,2.2782824816412357
2022-09-01,3.0,2.329405723295216
2022-10-01,3.0,1.9692813865859446
2022-11-01,2.8,1.5722668642395141
2022-12-01,3.3,1.6814679810023818
2023-01-01,3.4,1.573842732300733
2023-02-01,2.9,2.073013411244516
2023-03-01,2.6,2.208118408414106
2023-04-01,2.2,1.914146594766935
2023-05-01,1.7,1.8402310138790692
2023-06-01,1.6,1.3521995323585017
2023-07-01,1.6,0.9261411188265163
2023-08-01,1.7,1.02764862391183
2023-09-01,1.7,1.1464870239504756
2023-10-01,1.4,1.2931943294305694
2023-11-01,1.7,1.177832094047008
2023-12-01,1.3,0.7723484597363776
2024-01-01,1.2,1.0491371379170262
2024-02-01,1.0,0.764372998532359
2024-03-01,1.4,0.8537672591568554
2024-04-01,1.4,0.6379305730840604
2024-05-01,1.3,1.0846970273310361
2024-06-01,1.3,0.897302419765942
2024-07-01,1.1,0.8801095530584693
2024-08-01,0.8,0.9368470410958378
2024-09-01,0.6,0.6716287481075622
2024-10-01,0.7,0.31218828548005734
2024-11-01,0.6,0.2515394331520422
2024-12-01,0.4,0.3267008567390484
2025-01-01,0.3,0.1504793792745464
2025-02-01,0.3,0.15607854811340227
2025-03-01,0.0,-0.013895811024011218
2025-04-01,-0.1,-0.11251829627398285
2025-05-01,0.1,-0.4050615124672518
2025-06-01,0.2,-0.3638776742791305
2025-07-01,0.2,0.023110334170507063
2025-08-01,0.2,0.07260546311930693
